gp_code,panchayat_id,panchayat_name,block_name,district_name,latitude,longitude
107335,WB_107335,Ramnagar,Ausgram-II,Purba Bardhaman,23.46109187,87.55434195
107336,WB_107336,Sahebganj-II,Ausgram-II,Purba Bardhaman,23.496814,87.58436718
107337,WB_107337,Panchra,Ausgram-II,Purba Bardhaman,23.45136661,87.56904939
107338,WB_107338,Paratal-I,Ausgram-II,Purba Bardhaman,23.47515487,87.58236157
107339,WB_107339,Amarun-I,Bhatar,Purba Bardhaman,23.36116386,87.93608536
107340,WB_107340,Amarun-II,Bhatar,Purba Bardhaman,23.36498757,87.93192349
107341,WB_107341,Bamunara,Bhatar,Purba Bardhaman,23.41417501,87.85271191
107342,WB_107342,Barabelun-I,Bhatar,Purba Bardhaman,23.39696171,87.97208689
107343,WB_107343,Barabelun-II,Bhatar,Purba Bardhaman,23.40078244,87.97625312
107344,WB_107344,Bhatar,Bhatar,Purba Bardhaman,23.41589723,87.91315117
107345,WB_107345,Bolgona,Bhatar,Purba Bardhaman,23.43661139,87.91386979
107346,WB_107346,Bonpas,Bhatar,Purba Bardhaman,23.42919133,87.88452941
107347,WB_107347,Eruar,Bhatar,Purba Bardhaman,23.45504339,87.87575344
107348,WB_107348,Mahachanda,Bhatar,Purba Bardhaman,23.33675451,87.87026363
107349,WB_107349,Baghar-I,BURDWAN-I,Purba Bardhaman,23.30926922,87.84180911
107350,WB_107350,Baghar-II,BURDWAN-I,Purba Bardhaman,23.31309293,87.83764887
107351,WB_107351,Belkash,BURDWAN-I,Purba Bardhaman,23.25957726,87.80080222
107352,WB_107352,Bondul-I,BURDWAN-I,Purba Bardhaman,23.310717,87.90693824
107353,WB_107353,Kshetia,BURDWAN-I,Purba Bardhaman,23.30520084,87.90224715
107354,WB_107354,Kurmun-I,BURDWAN-I,Purba Bardhaman,23.28862876,87.80371201
107355,WB_107355,Rayan-I,BURDWAN-I,Purba Bardhaman,23.25983659,87.89901207
107356,WB_107356,Rayan-II,BURDWAN-I,Purba Bardhaman,23.25601297,87.90317086
107357,WB_107357,Saraitikar,BURDWAN-I,Purba Bardhaman,23.27153839,87.86022742
107358,WB_107358,Paratal-II,BURDWAN-I,Purba Bardhaman,23.30434667,87.92368455
107359,WB_107359,Baikunthapur-I,Burdwan-II,Purba Bardhaman,23.23457853,87.93211095
107360,WB_107360,Baikunthapur-II,Burdwan-II,Purba Bardhaman,23.23840224,87.92795304
107361,WB_107361,Bandul-II,Burdwan-II,Purba Bardhaman,23.32786931,88.02702798
107362,WB_107362,Barsul-I,Burdwan-II,Purba Bardhaman,23.28005013,88.00767999
107363,WB_107363,Barsul-II,Burdwan-II,Purba Bardhaman,23.29168396,87.99911522
107364,WB_107364,Gobindapur,Burdwan-II,Purba Bardhaman,23.26740001,87.984105
107365,WB_107365,Kurmun-II,Burdwan-II,Purba Bardhaman,23.27170818,87.97810091
107366,WB_107366,Nabastha-I,Burdwan-II,Purba Bardhaman,23.2563055,88.01676219
107367,WB_107367,Nabastha-II,Burdwan-II,Purba Bardhaman,23.35830805,87.88196779
107368,WB_107368,Ukhrid,Burdwan-II,Purba Bardhaman,23.258391,87.95076494
107369,WB_107369,BudBud,Galsi-I,Purba Bardhaman,23.40055223,87.53908857
107370,WB_107370,Chaktentul,Galsi-I,Purba Bardhaman,23.38241977,87.50072992
107371,WB_107371,Lowa Ramgopalpur,Galsi-I,Purba Bardhaman,23.34351782,87.58737446
107372,WB_107372,Lowapur Krishnarampur,Galsi-I,Purba Bardhaman,23.33701518,87.593383
107373,WB_107373,Mankar,Galsi-I,Purba Bardhaman,23.4246015,87.56211381
107374,WB_107374,Paraj,Galsi-I,Purba Bardhaman,23.36990726,87.60394461
107375,WB_107375,Potna Pursa,Galsi-I,Purba Bardhaman,23.33992399,87.61910471
107376,WB_107376,Serorai,Galsi-I,Purba Bardhaman,23.356835,87.60319616
107377,WB_107377,Uchchagram,Galsi-I,Purba Bardhaman,23.39159433,87.64768163
107378,WB_107378,Nimo-II,Galsi-I,Purba Bardhaman,23.37467332,87.60448641
107379,WB_107379,Adra,Galsi-II,Purba Bardhaman,23.29933642,87.63959672
107380,WB_107380,Bhuri,Galsi-II,Purba Bardhaman,23.28702643,87.71406986
107381,WB_107381,Galsi,Galsi-II,Purba Bardhaman,23.34579569,87.68721495
107382,WB_107382,Gohogram,Galsi-II,Purba Bardhaman,23.31922133,87.70336434
107383,WB_107383,Khano,Galsi-II,Purba Bardhaman,23.33509762,87.74294174
107384,WB_107384,Kurkuba,Galsi-II,Purba Bardhaman,23.37084706,87.68334636
107385,WB_107385,Masjidpur,Galsi-II,Purba Bardhaman,23.30319772,87.6849241
107386,WB_107386,Sanko,Galsi-II,Purba Bardhaman,23.30209493,87.75215931
107387,WB_107387,Satinandi,Galsi-II,Purba Bardhaman,23.31753776,87.78547046
107388,WB_107388,Majigram,Galsi-II,Purba Bardhaman,23.30384199,87.710301
107389,WB_107389,Abujhati-I,Jamalpur,Purba Bardhaman,25.31720682,86.50335992
107390,WB_107390,Abujhati-II,Jamalpur,Purba Bardhaman,25.31650927,86.51276251
107391,WB_107391,Ajhapur,Jamalpur,Purba Bardhaman,25.32087072,86.52304109
107392,WB_107392,Berugram,Jamalpur,Purba Bardhaman,25.330524,86.53114589
107393,WB_107393,Chakdighi,Jamalpur,Purba Bardhaman,25.34431439,86.53409141
107394,WB_107394,Jamalpur-I,Jamalpur,Purba Bardhaman,25.31419897,86.49428371
107395,WB_107395,Jamalpur-II,Jamalpur,Purba Bardhaman,25.31037821,86.49005391
107396,WB_107396,Jaragram,Jamalpur,Purba Bardhaman,25.35034382,86.497257
107397,WB_107397,Jotesriram,Jamalpur,Purba Bardhaman,25.35382907,86.48657688
107398,WB_107398,Jougram,Jamalpur,Purba Bardhaman,25.35218313,86.47329394
107399,WB_107399,Atghoria Simlon,Kalna-I,Purba Bardhaman,23.21362739,88.24080301
107400,WB_107400,Bagnapara,Kalna-I,Purba Bardhaman,23.199837,88.2672234
107401,WB_107401,Begpur,Kalna-I,Purba Bardhaman,23.19432084,88.2625362
107402,WB_107402,Dhatrigram,Kalna-I,Purba Bardhaman,23.26968465,88.31479532
107403,WB_107403,Hatkalna,Kalna-I,Purba Bardhaman,23.23900287,88.33936343
107404,WB_107404,Kankuria,Kalna-I,Purba Bardhaman,23.16920637,88.277025
107405,WB_107405,Krishnadevpur,Kalna-I,Purba Bardhaman,23.1901158,88.44147434
107406,WB_107406,Nandai,Kalna-I,Purba Bardhaman,23.19346667,88.28395578
107407,WB_107407,Sultanpur,Kalna-I,Purba Bardhaman,23.20186702,88.42337812
107408,WB_107408,Akalpoush,Kalna-II,Purba Bardhaman,23.19667289,88.27057985
107409,WB_107409,Anukhal,Kalna-II,Purba Bardhaman,23.20916507,88.30295634
107410,WB_107410,Badla,Kalna-II,Purba Bardhaman,23.15437419,88.27426436
107411,WB_107411,Baidyapur,Kalna-II,Purba Bardhaman,23.16170481,88.24361726
107412,WB_107412,Baradhamas,Kalna-II,Purba Bardhaman,23.17998167,88.19910298
107413,WB_107413,Kalyanpur,Kalna-II,Purba Bardhaman,23.191277,88.37443054
107414,WB_107414,Pindira,Kalna-II,Purba Bardhaman,23.28367473,88.24661331
107415,WB_107415,Satgachi,Kalna-II,Purba Bardhaman,23.20637272,88.39444582
107416,WB_107416,Mongalkote,Kalna-II,Purba Bardhaman,23.34613284,88.17849554
107417,WB_107417,Alampur,Katwa-I,Purba Bardhaman,23.57877349,88.0966443
107418,WB_107418,Gidhagram,Katwa-I,Purba Bardhaman,23.55846267,88.0871081
107419,WB_107419,Goai,Katwa-I,Purba Bardhaman,23.652263,88.1114665
107420,WB_107420,Karajgram,Katwa-I,Purba Bardhaman,23.57584943,88.13778068
107421,WB_107421,Khajurdihi,Katwa-I,Purba Bardhaman,23.61418913,88.12666621
107422,WB_107422,Koshigram,Katwa-I,Purba Bardhaman,23.54317387,88.11768764
107423,WB_107423,Saragram,Katwa-I,Purba Bardhaman,23.55104261,88.1303799
107424,WB_107424,Srikhanda,Katwa-I,Purba Bardhaman,23.60710551,88.08881817
107425,WB_107425,Sudpur,Katwa-I,Purba Bardhaman,23.60043791,88.12350187
107426,WB_107426,Agradwip,Katwa-II,Purba Bardhaman,23.59026414,88.23972817
107427,WB_107427,Gazipur,Katwa-II,Purba Bardhaman,23.59683516,88.21835351
107428,WB_107428,Jagadanandapur,Katwa-II,Purba Bardhaman,23.5812594,88.16379768
107429,WB_107429,Karui,Katwa-II,Purba Bardhaman,23.53537271,88.11076602
107430,WB_107430,Palsona,Katwa-II,Purba Bardhaman,23.54442433,88.16491152
107431,WB_107431,Singi,Katwa-II,Purba Bardhaman,23.54895829,88.18078185
107432,WB_107432,Sribati,Katwa-II,Purba Bardhaman,23.62331213,88.30442625
107433,WB_107433,Negan,Katwa-II,Purba Bardhaman,23.52840072,88.14643985
107434,WB_107434,Palligram,Katwa-II,Purba Bardhaman,23.51639487,88.14823517
107435,WB_107435,Agardanga,Ketugram-I,Purba Bardhaman,23.77958291,88.03123877
107436,WB_107436,Ankhona,Ketugram-I,Purba Bardhaman,23.81496446,87.98386609
107437,WB_107437,Berugram,Ketugram-I,Purba Bardhaman,23.77715514,87.97345913
107438,WB_107438,Jnandas Kandra,Ketugram-I,Purba Bardhaman,23.70646027,88.00385596
107439,WB_107439,M. Gopalpur,Ketugram-I,Purba Bardhaman,23.71082172,88.01400359
107440,WB_107440,Palita,Ketugram-I,Purba Bardhaman,23.63177698,87.88037483
107441,WB_107441,Pandugram,Ketugram-I,Purba Bardhaman,23.68440679,87.97922622
107442,WB_107442,Rajoor,Ketugram-I,Purba Bardhaman,23.72684533,87.99550616
107443,WB_107443,Shimulia-I,Ketugram-I,Purba Bardhaman,23.73379218,87.99457317
107444,WB_107444,Billeswar,Ketugram-II,Purba Bardhaman,23.64572718,88.041435
107445,WB_107445,Gangatikuri,Ketugram-II,Purba Bardhaman,23.70999421,88.11094407
107446,WB_107446,Ketugram,Ketugram-II,Purba Bardhaman,23.69542473,88.04631432
107447,WB_107447,Mougram,Ketugram-II,Purba Bardhaman,23.70494239,88.04296405
107448,WB_107448,Nabagram,Ketugram-II,Purba Bardhaman,23.66886658,88.09824415
107449,WB_107449,Nirol,Ketugram-II,Purba Bardhaman,23.72532068,88.02245631
107450,WB_107450,Sitahati,Ketugram-II,Purba Bardhaman,23.70053192,88.14566183
107451,WB_107451,Shimulia-II,Ketugram-II,Purba Bardhaman,23.66784693,88.06877932
107452,WB_107452,Monteswar,Ketugram-II,Purba Bardhaman,23.66052137,88.079321
107453,WB_107453,Berugram,Khandaghosh,Purba Bardhaman,23.16388673,87.70042047
107454,WB_107454,Gopalbera,Khandaghosh,Purba Bardhaman,23.05228055,87.75905917
107455,WB_107455,Kaiyor,Khandaghosh,Purba Bardhaman,23.12709884,87.77465953
107456,WB_107456,Khandaghosh,Khandaghosh,Purba Bardhaman,23.132615,87.7817307
107457,WB_107457,Lodna,Khandaghosh,Purba Bardhaman,23.19560279,87.68158512
107458,WB_107458,Sagrai,Khandaghosh,Purba Bardhaman,23.14522411,87.81669713
107459,WB_107459,Sankari - I,Khandaghosh,Purba Bardhaman,23.15305931,87.86166352
107460,WB_107460,Sankari - II,Khandaghosh,Purba Bardhaman,23.14923569,87.86581899
107461,WB_107461,Sasanga,Khandaghosh,Purba Bardhaman,23.14593218,87.75417956
107462,WB_107462,Amadpur,Memari-I,Purba Bardhaman,23.2062233,88.09219093
107463,WB_107463,Bagila,Memari-I,Purba Bardhaman,23.16837009,88.1216422
107464,WB_107464,Daluibazar-I,Memari-I,Purba Bardhaman,23.1872705,88.03145254
107465,WB_107465,Daluibazar-II,Memari-I,Purba Bardhaman,23.18344682,88.03560901
107466,WB_107466,Debipur,Memari-I,Purba Bardhaman,23.17814035,88.18003009
107467,WB_107467,Durgapur,Memari-I,Purba Bardhaman,23.11884176,88.12180505
107468,WB_107468,Gope Gantar-I,Memari-I,Purba Bardhaman,23.16761818,88.110973
107469,WB_107469,Gope Gantar-II,Memari-I,Purba Bardhaman,23.16030931,88.12563039
107470,WB_107470,Nimo-I,Memari-I,Purba Bardhaman,23.17528901,88.06941401
107471,WB_107471,Barapalashon-I,Memari-II,Purba Bardhaman,23.31887029,88.0889711
107472,WB_107472,Barapalashon-II,Memari-II,Purba Bardhaman,23.322694,88.08481056
107473,WB_107473,Bijur-I,Memari-II,Purba Bardhaman,23.2725954,88.09991852
107474,WB_107474,Bijur-II,Memari-II,Purba Bardhaman,23.26877172,88.10407764
107475,WB_107475,Bohar-I,Memari-II,Purba Bardhaman,23.27129978,88.19882724
107476,WB_107476,Bohar-II,Memari-II,Purba Bardhaman,23.27512343,88.19466813
107477,WB_107477,Kuchut,Memari-II,Purba Bardhaman,23.24127221,88.03626492
107478,WB_107478,Satgachia-I,Memari-II,Purba Bardhaman,23.26660458,88.16046114
107479,WB_107479,Satgachia-II,Memari-II,Purba Bardhaman,23.27042537,88.16462322
107480,WB_107480,Bhallugram,Mongalkote,Purba Bardhaman,23.529787,87.89482976
107481,WB_107481,Chanak,Mongalkote,Purba Bardhaman,23.52568113,87.79534447
107482,WB_107482,Gotistha,Mongalkote,Purba Bardhaman,23.50812787,87.89282365
107483,WB_107483,Jhiloo-I,Mongalkote,Purba Bardhaman,23.49649404,87.90140599
107484,WB_107484,Jhiloo-II,Mongalkote,Purba Bardhaman,23.52077799,87.916447
107485,WB_107485,Kaichar-I,Mongalkote,Purba Bardhaman,23.5352273,88.00594901
107486,WB_107486,Kaichar-II,Mongalkote,Purba Bardhaman,23.53140654,88.00177844
107487,WB_107487,Kshirogram,Mongalkote,Purba Bardhaman,23.51207626,88.03505048
107488,WB_107488,Lakhuria,Mongalkote,Purba Bardhaman,23.55444189,87.82104996
107489,WB_107489,Baghason,Monteswar,Purba Bardhaman,23.33583608,88.21851783
107490,WB_107490,Bamunpara,Monteswar,Purba Bardhaman,23.48123872,88.16533146
107491,WB_107491,Bhagra Mulgram,Monteswar,Purba Bardhaman,23.37001162,88.12784164
107492,WB_107492,Denur,Monteswar,Purba Bardhaman,23.45264098,88.1354468
107493,WB_107493,Jamna,Monteswar,Purba Bardhaman,23.36830016,88.15756714
107494,WB_107494,Kusumgram,Monteswar,Purba Bardhaman,23.39319957,88.12503323
107495,WB_107495,Majhergram,Monteswar,Purba Bardhaman,23.31578443,88.13717697
107496,WB_107496,Mamudpur-I,Monteswar,Purba Bardhaman,23.39248938,88.15970101
107497,WB_107497,Mamudpur-II,Monteswar,Purba Bardhaman,23.39631017,88.16386704
107498,WB_107498,Bogpur,Purbasthali-I,Purba Bardhaman,23.37423027,88.26072168
107499,WB_107499,Dogachia,Purbasthali-I,Purba Bardhaman,23.43551017,88.24378891
107500,WB_107500,Jahannagar,Purbasthali-I,Purba Bardhaman,23.42622983,88.32613043
107501,WB_107501,Nadanghat,Purbasthali-I,Purba Bardhaman,23.36865726,88.25635425
107502,WB_107502,Nasaratpur,Purbasthali-I,Purba Bardhaman,23.34045418,88.32439165
107503,WB_107503,Samudragarh,Purbasthali-I,Purba Bardhaman,23.36844385,88.3149688
107504,WB_107504,Srirampur,Purbasthali-I,Purba Bardhaman,23.39908979,88.3424875
107505,WB_107505,Piplon,Purbasthali-I,Purba Bardhaman,23.39789828,88.30138232
107506,WB_107506,Putsuri,Purbasthali-I,Purba Bardhaman,23.49797006,88.16805967
107507,WB_107507,Jhowdanga,Purbasthali-II,Purba Bardhaman,23.54042396,88.27357343
107508,WB_107508,Kalekhantala-I,Purbasthali-II,Purba Bardhaman,23.51614001,88.258535
107509,WB_107509,Kalekhantala-II,Purbasthali-II,Purba Bardhaman,23.52044818,88.25251963
107510,WB_107510,Majida,Purbasthali-II,Purba Bardhaman,23.53180151,88.33633093
107511,WB_107511,Mertala,Purbasthali-II,Purba Bardhaman,23.50473706,88.36908633
107512,WB_107512,Mukshimpara,Purbasthali-II,Purba Bardhaman,23.507131,88.22513229
107513,WB_107513,Nimdaha,Purbasthali-II,Purba Bardhaman,23.50168777,88.25485676
107514,WB_107514,Patuli,Purbasthali-II,Purba Bardhaman,23.57159388,88.28044917
107515,WB_107515,Pilla,Purbasthali-II,Purba Bardhaman,23.49381382,88.25251963
107516,WB_107516,Hijalna,Raina - I,Purba Bardhaman,23.17783762,87.90548231
107517,WB_107517,Mugura,Raina - I,Purba Bardhaman,23.10380828,87.92653886
107518,WB_107518,Narugram,Raina - I,Purba Bardhaman,23.14098055,87.83657766
107519,WB_107519,Natu,Raina - I,Purba Bardhaman,23.16083652,87.92910675
107520,WB_107520,Palashan,Raina - I,Purba Bardhaman,23.18966555,87.77432803
107521,WB_107521,Raina,Raina - I,Purba Bardhaman,23.11220016,87.90037673
107522,WB_107522,Sehara,Raina - I,Purba Bardhaman,23.23159174,87.95089201
107523,WB_107523,Shyamsundar,Raina - I,Purba Bardhaman,23.09741039,87.86198004
107524,WB_107524,Susunia,Raina - I,Purba Bardhaman,23.13731463,87.885898
107525,WB_107525,Arui,Raina-II,Purba Bardhaman,23.03011316,87.87049235
107526,WB_107526,Barabainan,Raina-II,Purba Bardhaman,22.99792453,87.92196268
107527,WB_107527,Gotan,Raina-II,Purba Bardhaman,22.96520721,87.91311316
107528,WB_107528,Kaity,Raina-II,Purba Bardhaman,23.016441,87.85025391
107529,WB_107529,Pahalanpur,Raina-II,Purba Bardhaman,22.95040684,87.85544749
107530,WB_107530,Painta-I,Raina-II,Purba Bardhaman,22.98396465,87.79011957
107531,WB_107531,Painta-II,Raina-II,Purba Bardhaman,22.98014389,87.78596622
107532,WB_107532,Uchalan,Raina-II,Purba Bardhaman,23.03413503,87.77304403
107533,WB_107533,Purbasthali,Raina-II,Purba Bardhaman,22.99555144,87.71369438
107534,WB_107534,Bahiri-Panchsowa,Bolpur-Sriniketan,Birbhum,23.65105955,87.75810966
107535,WB_107535,Kankalitala,Bolpur-Sriniketan,Birbhum,23.66100472,87.73706187
107536,WB_107536,Kasba,Bolpur-Sriniketan,Birbhum,23.73227939,87.65923344
107537,WB_107537,Raipur Supur,Bolpur-Sriniketan,Birbhum,23.63177786,87.66010385
107538,WB_107538,Ruppur,Bolpur-Sriniketan,Birbhum,23.66583778,87.62270604
107539,WB_107539,Sarpalehana-Albandha,Bolpur-Sriniketan,Birbhum,23.80726832,87.82629933
107540,WB_107540,Sattore,Bolpur-Sriniketan,Birbhum,23.69047782,87.711616
107541,WB_107541,Sian-Muluk,Bolpur-Sriniketan,Birbhum,23.69396307,87.70107597
107542,WB_107542,Singhee,Bolpur-Sriniketan,Birbhum,23.69231713,87.68796727
107543,WB_107543,Balijurir,Dubrajpur,Birbhum,23.66351475,87.33174099
107544,WB_107544,Chinpai,Dubrajpur,Birbhum,23.82441913,87.43648076
107545,WB_107545,Gohaliara,Dubrajpur,Birbhum,23.89138352,87.38496751
107546,WB_107546,Hetampur,Dubrajpur,Birbhum,23.78017083,87.3957542
107547,WB_107547,Jashpur,Dubrajpur,Birbhum,23.76770629,87.4282042
107548,WB_107548,Laxminarayanpur,Dubrajpur,Birbhum,23.76086237,87.434463
107549,WB_107549,Loba,Dubrajpur,Birbhum,23.71667361,87.38836552
107550,WB_107550,Paduma,Dubrajpur,Birbhum,23.71241275,87.44741945
107551,WB_107551,Parulia,Dubrajpur,Birbhum,23.8875005,87.4422258
107552,WB_107552,Batikar,Illambazar,Birbhum,23.76102533,87.52125315
107553,WB_107553,Bilati,Illambazar,Birbhum,23.71985171,87.57657122
107554,WB_107554,Dharampur,Illambazar,Birbhum,23.68048733,87.48991451
107555,WB_107555,Ghurisha,Illambazar,Birbhum,23.73230696,87.52661045
107556,WB_107556,Illambazar,Illambazar,Birbhum,23.70802301,87.51155
107557,WB_107557,Joydev-Kenduli,Illambazar,Birbhum,23.64317709,87.44773912
107558,WB_107558,Mongaldihi,Illambazar,Birbhum,23.71302873,87.49624456
107559,WB_107559,Nanasole,Illambazar,Birbhum,23.65985512,87.55201502
107560,WB_107560,Sirsha,Illambazar,Birbhum,23.699014,87.47809838
107561,WB_107561,Babuijore,Khoyrasole,Birbhum,23.8301402,87.18820578
107562,WB_107562,Barhra,Khoyrasole,Birbhum,23.80854367,87.22999178
107563,WB_107563,Hazratpur,Khoyrasole,Birbhum,23.80159682,87.23092545
107564,WB_107564,Kendgore,Khoyrasole,Birbhum,23.75924284,87.26873986
107565,WB_107565,Khoyrasole,Khoyrasole,Birbhum,23.79160893,87.2475067
107566,WB_107566,Lokepur,Khoyrasole,Birbhum,23.79325487,87.26062994
107567,WB_107567,Nakrakonda,Khoyrasole,Birbhum,23.80112361,87.27334653
107568,WB_107568,Panchra,Khoyrasole,Birbhum,23.7481335,87.31881266
107569,WB_107569,Parsundi,Khoyrasole,Birbhum,23.78103169,87.15335568
107570,WB_107570,Bipratikuri,Labpur,Birbhum,23.75089384,87.79453248
107571,WB_107571,Chowhatta-Mohodori-I,Labpur,Birbhum,23.82219307,87.8496074
107572,WB_107572,Chowhatta-Mohodori-II,Labpur,Birbhum,23.82951863,87.839057
107573,WB_107573,Dwarka,Labpur,Birbhum,23.66977175,87.7359441
107574,WB_107574,Hatia,Labpur,Birbhum,23.85928589,87.74764933
107575,WB_107575,Indus,Labpur,Birbhum,23.80152129,87.82449466
107576,WB_107576,Jamna,Labpur,Birbhum,23.79434261,87.9154889
107577,WB_107577,Kurunnahar,Labpur,Birbhum,23.78923472,87.81358607
107578,WB_107578,Labpur-I,Labpur,Birbhum,23.77722887,87.81538498
107579,WB_107579,Bajitpur,Mayureswar-I,Birbhum,24.00169694,87.68971655
107580,WB_107580,Baraturigram,Mayureswar-I,Birbhum,24.03585192,87.84926186
107581,WB_107581,Dabuk,Mayureswar-I,Birbhum,24.05723634,87.81560633
107582,WB_107582,Dakshingram,Mayureswar-I,Birbhum,24.03077876,87.81206433
107583,WB_107583,Jhikodda,Mayureswar-I,Birbhum,24.02559472,87.80378657
107584,WB_107584,Kanachi,Mayureswar-I,Birbhum,24.07497778,87.78775403
107585,WB_107585,Mollarpur-I,Mayureswar-I,Birbhum,24.04903839,87.81472267
107586,WB_107586,Mollarpur-II,Mayureswar-I,Birbhum,24.04161833,87.78524411
107587,WB_107587,Talowan,Mayureswar-I,Birbhum,24.04856518,87.78430884
107588,WB_107588,Daspalsa,Mayureswar-II,Birbhum,23.95483527,87.8082488
107589,WB_107589,Dheka,Mayureswar-II,Birbhum,23.92855747,87.82311282
107590,WB_107590,Kaleswar,Mayureswar-II,Birbhum,23.95475545,87.84467831
107591,WB_107591,Kundola,Mayureswar-II,Birbhum,23.96484039,87.75925017
107592,WB_107592,Mayureswar,Mayureswar-II,Birbhum,23.98006327,87.77374187
107593,WB_107593,Satpalsa,Mayureswar-II,Birbhum,23.89926061,87.79704782
107594,WB_107594,Ulkunda,Mayureswar-II,Birbhum,23.89141556,87.80899471
107595,WB_107595,Sahapur,Mayureswar-II,Birbhum,23.92774493,87.78511719
107596,WB_107596,Rupuspur,Mayureswar-II,Birbhum,23.92041937,87.79568
107597,WB_107597,Angargoria,Md. Bazar,Birbhum,23.97255443,87.59966969
107598,WB_107598,Bharkata,Md. Bazar,Birbhum,24.03359467,87.56957736
107599,WB_107599,Bhutura,Md. Bazar,Birbhum,23.96473834,87.57858059
107600,WB_107600,Charicha,Md. Bazar,Birbhum,23.97365646,87.51108832
107601,WB_107601,Deucha,Md. Bazar,Birbhum,24.04016646,87.57791535
107602,WB_107602,Ganpur,Md. Bazar,Birbhum,24.05931031,87.67384674
107603,WB_107603,Hinglow,Md. Bazar,Birbhum,24.079144,87.54279971
107604,WB_107604,Kapista,Md. Bazar,Birbhum,24.0634423,87.52771132
107605,WB_107605,Md. Bazar,Md. Bazar,Birbhum,24.05328218,87.55656194
107606,WB_107606,Chatra,Murarai-I,Birbhum,24.37385216,87.84840559
107607,WB_107607,Dumurgram,Murarai-I,Birbhum,24.44401062,87.83132272
107608,WB_107608,Gorsha,Murarai-I,Birbhum,24.47711,87.80194966
107609,WB_107609,Mohurapur,Murarai-I,Birbhum,24.46331961,87.79902443
107610,WB_107610,Murarai,Murarai-I,Birbhum,24.43768916,87.84969551
107611,WB_107611,Polsa,Murarai-I,Birbhum,24.46379282,87.82954413
107612,WB_107612,Rajgram,Murarai-I,Birbhum,24.53405651,87.85357383
107613,WB_107613,Labpur-II,Murarai-I,Birbhum,24.45380493,87.84621152
107614,WB_107614,Thiba,Murarai-I,Birbhum,24.45545087,87.85940292
107615,WB_107615,Amdole,Murarai-II,Birbhum,24.52289833,87.92293437
107616,WB_107616,Jajigram,Murarai-II,Birbhum,24.434046,87.92613525
107617,WB_107617,Kushmore-I,Murarai-II,Birbhum,24.36212062,87.91640113
107618,WB_107618,Kushmore-II,Murarai-II,Birbhum,24.35829694,87.92059531
107619,WB_107619,Mitrapur,Murarai-II,Birbhum,24.4291768,87.9530111
107620,WB_107620,Nandigram,Murarai-II,Birbhum,24.46467663,87.91624
107621,WB_107621,Paikar-I,Murarai-II,Birbhum,24.44207071,87.90414396
